FOLIO1|FOLIOA|FOLIO|FOLIOK|HEDAD|H3_2|H3_3|H3_4_2|H3_4_3|H3_4_4|H3_5|H3_6|PONDi|Fac_ajuste|PONDH
9|3|193|2|8|1||1|3||1||146.286056|217.14|146.286056
9|3|193|2|9|1||1|4||1||146.286056|217.14|146.286056
9|3|193|2|10|1||1|5||1||146.286056|217.14|146.286056
9|3|193|2|11|1||1|6||1||146.286056|217.14|146.286056
9|3|193|2|12|1||2|1||1||146.286056|217.14|146.286056
9|3|193|2|13|1||2|2||2|1|146.286056|217.14|146.286056
9|3|193|2|14|1||2|2||1||146.286056|217.14|146.286056
9|3|193|2|15|1||2|3||1||146.286056|217.14|146.286056
9|3|193|2|16|1||3|1|2|1||146.286056|217.14|146.286056
9|3|193|2|17|1||3|3|2|2|2|146.286056|217.14|146.286056
9|3|193|2|18|2|2||||||146.286056|217.14|146.286056
9|3|193|2|19|2|2||||||146.286056|217.14|146.286056
9|3|193|2|20|2|2||||||146.286056|217.14|146.286056
9|3|193|2|21|1||5|1|2|1||146.286056|217.14|146.286056
9|3|193|2|22|1||5|3|2|1||146.286056|217.14|146.286056
9|3|193|2|23|1||5|5|2|1||146.286056|217.14|146.286056
9|3|193|2|24|2|2||||||146.286056|217.14|146.286056
9|3|193|2|25|2|2||||||146.286056|217.14|146.286056
9|3|193|2|26|2|2||||||146.286056|217.14|146.286056
9|3|193|2|27|2|2||||||146.286056|217.14|146.286056
9|3|193|2|28|2|2||||||146.286056|217.14|146.286056
9|3|195|4|6|1||1|1||1||53.626328|40.44|53.626328
9|3|195|4|7|1||1|2||1||53.626328|40.44|53.626328
9|3|195|4|8|1||1|3||1||53.626328|40.44|53.626328
9|3|195|4|9|1||1|4||1||53.626328|40.44|53.626328
9|3|195|4|10|1||1|5||1||53.626328|40.44|53.626328
9|3|195|4|11|1||1|6||1||53.626328|40.44|53.626328
9|3|195|4|12|1||2|1||1||53.626328|40.44|53.626328
9|3|195|4|13|1||2|2||1||53.626328|40.44|53.626328
9|3|195|4|14|1||2|3||1||53.626328|40.44|53.626328
9|3|195|4|15|1||3|2|2|2|1|53.626328|40.44|53.626328
9|3|195|4|16|2|2||||||53.626328|40.44|53.626328
9|3|195|4|17|2|2||||||53.626328|40.44|53.626328
9|3|195|4|18|2|2||||||53.626328|40.44|53.626328
9|3|195|4|19|2|2||||||53.626328|40.44|53.626328
9|3|196|5|6|1||1|1||1||53.626328|40.44|53.626328
9|3|196|5|7|1||1|2||1||53.626328|40.44|53.626328
9|3|196|5|8|1||1|3||1||53.626328|40.44|53.626328
9|3|196|5|9|1||1|4||1||53.626328|40.44|53.626328
9|3|196|5|10|1||1|5||1||53.626328|40.44|53.626328
9|3|196|5|11|1||1|6||1||53.626328|40.44|53.626328
9|3|196|5|12|1||2|1||1||53.626328|40.44|53.626328
9|3|196|5|13|1||2|2||1||53.626328|40.44|53.626328
9|3|196|5|14|1||2|3||1||53.626328|40.44|53.626328
9|3|196|5|15|1||3|1|1|1||53.626328|40.44|53.626328
9|3|196|5|16|1||3|2|1|1||53.626328|40.44|53.626328
9|3|196|5|17|1||3|4|2|1||53.626328|40.44|53.626328
9|3|196|5|18|1||3|4|2|2|7|53.626328|40.44|53.626328
9|3|198|7|6|1||1|1||1||268.131638|246.38|53.626328
9|3|198|7|7|1||1|2||2|2|268.131638|246.38|53.626328
9|3|198|7|8|1||1|2||1||268.131638|246.38|53.626328
9|3|198|7|9|1||1|3||1||268.131638|246.38|53.626328
9|3|198|7|10|1||1|4||1||268.131638|246.38|53.626328
9|3|198|7|11|1||1|5||1||268.131638|246.38|53.626328
9|3|198|7|12|1||1|6||1||268.131638|246.38|53.626328
9|3|198|7|13|1||2|1||1||268.131638|246.38|53.626328
9|3|198|7|14|1||2|2||1||268.131638|246.38|53.626328
9|3|198|7|15|1||2|3||1||268.131638|246.38|53.626328
9|3|198|7|16|2|2||||||268.131638|246.38|53.626328
9|3|198|7|17|2|2||||||268.131638|246.38|53.626328
9|3|198|7|18|2|2||||||268.131638|246.38|53.626328
9|3|198|7|19|2|2||||||268.131638|246.38|53.626328
9|3|198|7|20|2|2||||||268.131638|246.38|53.626328
9|3|198|7|21|2|2||||||268.131638|246.38|53.626328
9|3|198|7|22|2|2||||||268.131638|246.38|53.626328
9|3|198|7|23|2|2||||||268.131638|246.38|53.626328
9|3|199|8|6|1||1|1||1||53.626328|79.6|53.626328
9|3|199|8|7|1||1|2||1||53.626328|79.6|53.626328
9|3|199|8|8|1||1|3||1||53.626328|79.6|53.626328
9|3|199|8|9|1||1|4||1||53.626328|79.6|53.626328
9|3|199|8|10|1||1|5||1||53.626328|79.6|53.626328
9|3|199|8|11|1||1|6||1||53.626328|79.6|53.626328
9|3|199|8|12|1||2|1||1||53.626328|79.6|53.626328
9|3|199|8|13|1||2|2||1||53.626328|79.6|53.626328
9|3|199|8|14|1||2|3||1||53.626328|79.6|53.626328
9|3|199|8|15|1||5|1|2|2|2|53.626328|79.6|53.626328
9|3|199|8|16|2|2||||||53.626328|79.6|53.626328
9|3|199|8|17|2|2||||||53.626328|79.6|53.626328
9|3|199|8|18|2|2||||||53.626328|79.6|53.626328
9|3|199|8|19|2|2||||||53.626328|79.6|53.626328
9|3|199|8|20|2|2||||||53.626328|79.6|53.626328
9|3|199|8|21|2|2||||||53.626328|79.6|53.626328
9|3|199|8|22|2|2||||||53.626328|79.6|53.626328
9|3|199|8|23|2|2||||||53.626328|79.6|53.626328
9|3|199|8|24|2|2||||||53.626328|79.6|53.626328
9|3|199|8|25|2|2||||||53.626328|79.6|53.626328
9|3|199|8|26|2|2||||||53.626328|79.6|53.626328
9|3|199|8|27|2|2||||||53.626328|79.6|53.626328
9|3|200|1|7|1||1|1||1||107.252655|123.56|53.626328
9|3|200|1|8|1||1|2||1||107.252655|123.56|53.626328
9|3|200|1|9|1||1|3||1||107.252655|123.56|53.626328
9|3|200|1|10|1||1|4||1||107.252655|123.56|53.626328
9|3|200|1|11|1||1|5||1||107.252655|123.56|53.626328
9|3|200|1|12|1||1|6||1||107.252655|123.56|53.626328
9|3|200|1|13|1||2|1||1||107.252655|123.56|53.626328
9|3|200|1|14|1||2|2||1||107.252655|123.56|53.626328
9|3|200|1|15|1||2|3||1||107.252655|123.56|53.626328
9|3|200|1|16|1||3|1|1|1||107.252655|123.56|53.626328
9|3|200|1|17|1||3|2|1|1||107.252655|123.56|53.626328
9|3|200|1|18|1||3|3|1|2|1|107.252655|123.56|53.626328
9|3|200|1|19|2|2||||||107.252655|123.56|53.626328
9|3|200|1|20|2|2||||||107.252655|123.56|53.626328
9|3|200|1|21|2|2||||||107.252655|123.56|53.626328
9|3|200|1|22|2|2||||||107.252655|123.56|53.626328
9|3|200|1|23|2|2||||||107.252655|123.56|53.626328
9|3|200|1|24|2|2||||||107.252655|123.56|53.626328
9|3|200|1|25|2|2||||||107.252655|123.56|53.626328
9|3|201|2|6|1||1|1||1||53.626328|79.6|53.626328
9|3|201|2|7|1||1|2||2|2|53.626328|79.6|53.626328
9|3|201|2|8|1||1|2||1||53.626328|79.6|53.626328
9|3|201|2|9|1||1|3||1||53.626328|79.6|53.626328
9|3|201|2|10|1||1|4||1||53.626328|79.6|53.626328
9|3|201|2|11|1||1|5||1||53.626328|79.6|53.626328
9|3|201|2|12|1||1|6||1||53.626328|79.6|53.626328
9|3|201|2|13|1||2|1||1||53.626328|79.6|53.626328
9|3|201|2|14|1||2|2||1||53.626328|79.6|53.626328
9|3|201|2|15|1||2|3||1||53.626328|79.6|53.626328
9|3|201|2|16|1||3|1|2|1||53.626328|79.6|53.626328
9|3|201|2|17|1||3|3|2|1||53.626328|79.6|53.626328
9|3|201|2|18|2|2||||||53.626328|79.6|53.626328
9|3|201|2|19|2|2||||||53.626328|79.6|53.626328
9|3|201|2|20|2|2||||||53.626328|79.6|53.626328
9|3|201|2|21|2|2||||||53.626328|79.6|53.626328
9|3|201|2|22|2|2||||||53.626328|79.6|53.626328
9|3|201|2|23|2|2||||||53.626328|79.6|53.626328
9|3|201|2|24|2|2||||||53.626328|79.6|53.626328
9|3|201|2|25|2|2||||||53.626328|79.6|53.626328
9|3|201|2|26|2|2||||||53.626328|79.6|53.626328
9|3|201|2|27|2|2||||||53.626328|79.6|53.626328
9|3|201|2|28|2|2||||||53.626328|79.6|53.626328
9|3|202|3|5|1||1|1||1||107.252655|123.56|53.626328
9|3|202|3|6|1||1|2||1||107.252655|123.56|53.626328
9|3|202|3|7|1||1|3||1||107.252655|123.56|53.626328
9|3|202|3|8|1||1|4||1||107.252655|123.56|53.626328
9|3|202|3|9|1||1|5||1||107.252655|123.56|53.626328
9|3|202|3|10|1||1|6||1||107.252655|123.56|53.626328
9|3|202|3|11|1||2|1||1||107.252655|123.56|53.626328
9|3|202|3|12|1||2|2||1||107.252655|123.56|53.626328
9|3|202|3|13|1||2|3||1||107.252655|123.56|53.626328
9|3|202|3|14|1||3|1|1|1||107.252655|123.56|53.626328
9|3|202|3|15|1||3|2|1|1||107.252655|123.56|53.626328
9|3|202|3|16|1||3|3|1|1||107.252655|123.56|53.626328
9|3|202|3|17|1||6|1|2|1||107.252655|123.56|53.626328
9|3|202|3|18|1||6|2|2|1||107.252655|123.56|53.626328
9|3|202|3|19|1||6|1|1|1||107.252655|123.56|53.626328
9|3|202|3|20|1||6|2|1|1||107.252655|123.56|53.626328
9|3|202|3|21|1||6|3|1|1||107.252655|123.56|53.626328
9|3|202|3|22|1||6|4|1|1||107.252655|123.56|53.626328
9|3|202|3|23|2|2||||||107.252655|123.56|53.626328
9|3|202|3|24|2|2||||||107.252655|123.56|53.626328
9|3|203|4|6|1||1|1||1||214.50531|332.78|53.626328
9|3|203|4|7|1||1|2||1||214.50531|332.78|53.626328
9|3|203|4|8|1||1|3||1||214.50531|332.78|53.626328
9|3|203|4|9|1||1|4||1||214.50531|332.78|53.626328
9|3|203|4|10|1||1|5||1||214.50531|332.78|53.626328
9|3|203|4|11|1||1|6||1||214.50531|332.78|53.626328
9|3|203|4|12|1||2|1||1||214.50531|332.78|53.626328
9|3|203|4|13|1||2|2||1||214.50531|332.78|53.626328
9|3|203|4|14|1||2|3||1||214.50531|332.78|53.626328
9|3|203|4|15|2|2||||||214.50531|332.78|53.626328
9|3|203|4|16|2|2||||||214.50531|332.78|53.626328
9|3|203|4|17|2|2||||||214.50531|332.78|53.626328
9|3|203|4|18|2|2||||||214.50531|332.78|53.626328
9|3|203|4|19|2|2||||||214.50531|332.78|53.626328
9|3|203|4|20|2|2||||||214.50531|332.78|53.626328
9|3|203|4|21|2|2||||||214.50531|332.78|53.626328
9|3|203|4|22|2|2||||||214.50531|332.78|53.626328
9|3|203|4|23|2|2||||||214.50531|332.78|53.626328
9|3|203|4|24|2|2||||||214.50531|332.78|53.626328
9|3|203|4|25|2|2||||||214.50531|332.78|53.626328
9|3|203|4|26|2|2||||||214.50531|332.78|53.626328
9|3|203|4|27|2|2||||||214.50531|332.78|53.626328
9|3|203|4|28|2|2||||||214.50531|332.78|53.626328
9|3|203|4|29|2|2||||||214.50531|332.78|53.626328
9|3|204|5|6|1||1|1||1||107.252655|98.55|53.626328
9|3|204|5|7|1||1|2||1||107.252655|98.55|53.626328
9|3|204|5|8|1||1|3||1||107.252655|98.55|53.626328
9|3|204|5|9|1||1|4||2|2|107.252655|98.55|53.626328
9|3|204|5|10|1||1|4||1||107.252655|98.55|53.626328
9|3|204|5|11|1||1|5||1||107.252655|98.55|53.626328
9|3|204|5|12|2|2||||||107.252655|98.55|53.626328
9|3|204|5|13|2|2||||||107.252655|98.55|53.626328
9|3|204|5|14|2|2||||||107.252655|98.55|53.626328
9|3|204|5|15|2|2||||||107.252655|98.55|53.626328
9|3|204|5|16|2|2||||||107.252655|98.55|53.626328
9|3|204|5|17|2|2||||||107.252655|98.55|53.626328
9|3|204|5|18|2|2||||||107.252655|98.55|53.626328
9|3|204|5|19|2|2||||||107.252655|98.55|53.626328
9|3|204|5|20|2|2||||||107.252655|98.55|53.626328
9|3|204|5|21|2|2||||||107.252655|98.55|53.626328
9|3|204|5|22|2|2||||||107.252655|98.55|53.626328
9|3|205|6|6|1||1|1||1||53.626328|40.44|53.626328
9|3|205|6|7|1||1|2||1||53.626328|40.44|53.626328
9|3|205|6|8|1||1|3||1||53.626328|40.44|53.626328
9|3|205|6|9|1||1|4||1||53.626328|40.44|53.626328
9|3|205|6|10|1||1|5||1||53.626328|40.44|53.626328
9|3|205|6|11|1||1|6||1||53.626328|40.44|53.626328
9|3|205|6|12|1||2|1||1||53.626328|40.44|53.626328
9|3|205|6|13|1||2|2||1||53.626328|40.44|53.626328
9|3|205|6|14|1||2|3||1||53.626328|40.44|53.626328
9|3|205|6|15|1||3|1|2|1||53.626328|40.44|53.626328
9|3|205|6|16|1||3|3|2|1||53.626328|40.44|53.626328
9|3|205|6|17|1||3|5|2|1||53.626328|40.44|53.626328
9|3|205|6|18|2|2||||||53.626328|40.44|53.626328
9|3|206|7|6|1||1|1||1||53.626328|79.6|53.626328
9|3|206|7|7|1||1|2||1||53.626328|79.6|53.626328
9|3|206|7|8|1||1|3||1||53.626328|79.6|53.626328
9|3|206|7|9|1||1|4||1||53.626328|79.6|53.626328
9|3|206|7|10|1||1|5||1||53.626328|79.6|53.626328
9|3|206|7|11|1||1|6||1||53.626328|79.6|53.626328
9|3|206|7|12|1||2|1||1||53.626328|79.6|53.626328
9|3|206|7|13|1||2|2||1||53.626328|79.6|53.626328
9|3|206|7|14|1||2|3||1||53.626328|79.6|53.626328
9|3|206|7|15|1||3|1|2|1||53.626328|79.6|53.626328
9|3|206|7|16|1||3|3|2|1||53.626328|79.6|53.626328
9|3|206|7|17|1||3|5|2|1||53.626328|79.6|53.626328
9|3|206|7|18|1||6|1|1|1||53.626328|79.6|53.626328
9|3|206|7|19|1||6|2|1|1||53.626328|79.6|53.626328
9|3|206|7|20|1||6|3|1|1||53.626328|79.6|53.626328
9|3|206|7|21|1||6|4|1|1||53.626328|79.6|53.626328
9|3|206|7|22|2|2||||||53.626328|79.6|53.626328
9|3|206|7|23|2|2||||||53.626328|79.6|53.626328
9|3|206|7|24|2|2||||||53.626328|79.6|53.626328
9|3|206|7|25|2|2||||||53.626328|79.6|53.626328
9|3|206|7|26|2|2||||||53.626328|79.6|53.626328
9|3|206|7|27|2|2||||||53.626328|79.6|53.626328
9|3|207|8|6|1||1|1||1||53.626328|40.44|53.626328
9|3|207|8|7|1||1|2||1||53.626328|40.44|53.626328
9|3|207|8|8|1||1|3||1||53.626328|40.44|53.626328
9|3|207|8|9|1||1|4||1||53.626328|40.44|53.626328
9|3|207|8|10|1||1|5||1||53.626328|40.44|53.626328
9|3|207|8|11|1||1|6||1||53.626328|40.44|53.626328
9|3|207|8|12|1||2|1||2|2|53.626328|40.44|53.626328
9|3|207|8|13|1||2|2||1||53.626328|40.44|53.626328
9|3|207|8|14|1||2|3||1||53.626328|40.44|53.626328
9|3|207|8|15|1||2|3||1||53.626328|40.44|53.626328
9|3|207|8|16|2|2||||||53.626328|40.44|53.626328
9|3|207|8|17|2|2||||||53.626328|40.44|53.626328
9|3|207|8|18|2|2||||||53.626328|40.44|53.626328
9|3|207|8|19|2|2||||||53.626328|40.44|53.626328
9|3|209|7|6|1||1|1||1||53.626328|79.6|53.626328
9|3|209|7|7|1||1|2||1||53.626328|79.6|53.626328
9|3|209|7|8|1||1|3||1||53.626328|79.6|53.626328
9|3|209|7|9|1||1|4||1||53.626328|79.6|53.626328
9|3|209|7|10|1||1|5||1||53.626328|79.6|53.626328
9|3|209|7|11|1||1|6||1||53.626328|79.6|53.626328
9|3|209|7|12|1||2|1||1||53.626328|79.6|53.626328
9|3|209|7|13|1||2|2||1||53.626328|79.6|53.626328
9|3|209|7|14|1||2|3||1||53.626328|79.6|53.626328
9|3|209|7|15|1||3|1|2|1||53.626328|79.6|53.626328
9|3|209|7|16|1||3|3|2|1||53.626328|79.6|53.626328
9|3|209|7|17|1||3|5|2|1||53.626328|79.6|53.626328
9|3|209|7|18|1||6|1|1|1||53.626328|79.6|53.626328
9|3|209|7|19|1||6|2|1|1||53.626328|79.6|53.626328
9|3|209|7|20|1||6|3|1|1||53.626328|79.6|53.626328
9|3|209|7|21|1||6|4|1|1||53.626328|79.6|53.626328
9|3|209|7|22|2|2||||||53.626328|79.6|53.626328
9|3|209|7|23|2|2||||||53.626328|79.6|53.626328
9|3|209|7|24|2|2||||||53.626328|79.6|53.626328
9|3|209|7|25|2|2||||||53.626328|79.6|53.626328
9|3|209|7|26|2|2||||||53.626328|79.6|53.626328
9|3|209|7|27|2|2||||||53.626328|79.6|53.626328
9|3|212|5|6|1||1|1||1||36.232512|27.32|36.232512
9|3|212|5|7|1||1|2||1||36.232512|27.32|36.232512
9|3|212|5|8|1||1|3||1||36.232512|27.32|36.232512
9|3|212|5|9|1||1|4||1||36.232512|27.32|36.232512
9|3|212|5|10|1||1|5||1||36.232512|27.32|36.232512
9|3|212|5|11|1||1|6||1||36.232512|27.32|36.232512
9|3|212|5|12|1||2|1||1||36.232512|27.32|36.232512
9|3|212|5|13|1||2|2||1||36.232512|27.32|36.232512
9|3|212|5|14|1||2|3||1||36.232512|27.32|36.232512
9|3|212|5|15|1||3|1|2|1||36.232512|27.32|36.232512
9|3|212|5|16|1||3|3|2|1||36.232512|27.32|36.232512
9|3|212|5|17|1||3|4|2|2|1|36.232512|27.32|36.232512
9|3|212|5|18|2|2||||||36.232512|27.32|36.232512
9|3|212|5|19|1||3|5|2|2|7|36.232512|27.32|36.232512
9|3|218|3|6|1||1|1||2|1|36.232512|28.88|36.232512
9|3|218|3|7|1||1|1||1||36.232512|28.88|36.232512
9|3|218|3|8|1||1|2||1||36.232512|28.88|36.232512
9|3|218|3|9|1||1|3||1||36.232512|28.88|36.232512
9|3|218|3|10|1||1|4||1||36.232512|28.88|36.232512
9|3|218|3|11|1||1|5||1||36.232512|28.88|36.232512
9|3|218|3|12|1||1|6||1||36.232512|28.88|36.232512
9|3|218|3|13|1||2|1||1||36.232512|28.88|36.232512
9|3|218|3|14|1||2|2||1||36.232512|28.88|36.232512
9|3|218|3|15|1||2|3||1||36.232512|28.88|36.232512
9|3|218|3|16|1||3|1|1|1||36.232512|28.88|36.232512
9|3|218|3|17|1||3|3|2|1||36.232512|28.88|36.232512
9|3|218|3|18|1||3|5|2|1||36.232512|28.88|36.232512
9|3|218|3|19|2|2||||||36.232512|28.88|36.232512
9|3|232|1|5|1||1|1||1||70.594274|53.24|70.594274
9|3|232|1|6|1||1|2||1||70.594274|53.24|70.594274
9|3|232|1|7|1||1|3||1||70.594274|53.24|70.594274
9|3|232|1|8|1||1|4||1||70.594274|53.24|70.594274
9|3|232|1|9|1||1|5||1||70.594274|53.24|70.594274
9|3|232|1|10|1||1|6||1||70.594274|53.24|70.594274
9|3|232|1|11|1||2|1||1||70.594274|53.24|70.594274
9|3|232|1|12|1||2|2||1||70.594274|53.24|70.594274
9|3|232|1|13|1||2|3||1||70.594274|53.24|70.594274
9|3|232|1|14|1||3|1|2|1||70.594274|53.24|70.594274
9|3|232|1|15|1||3|3|2|1||70.594274|53.24|70.594274
9|3|232|1|16|1||3|5|2|1||70.594274|53.24|70.594274
9|3|232|1|17|1||6|1|2|1||70.594274|53.24|70.594274
9|3|232|1|18|1||6|2|2|1||70.594274|53.24|70.594274
9|3|232|1|19|1||6|3|2|1||70.594274|53.24|70.594274
9|3|232|1|20|1||6|4|2|2|7|70.594274|53.24|70.594274
9|3|233|2|6|1||1|1||1||70.594274|64.87|70.594274
9|3|233|2|7|1||1|2||1||70.594274|64.87|70.594274
9|3|233|2|8|1||1|3||1||70.594274|64.87|70.594274
9|3|233|2|9|1||1|4||1||70.594274|64.87|70.594274
9|3|233|2|10|1||1|5||1||70.594274|64.87|70.594274
9|3|233|2|11|1||1|6||1||70.594274|64.87|70.594274
9|3|233|2|12|1||2|1||1||70.594274|64.87|70.594274
9|3|233|2|13|1||2|2||1||70.594274|64.87|70.594274
9|3|233|2|14|1||2|3||1||70.594274|64.87|70.594274
9|3|233|2|15|1||3|1|2|1||70.594274|64.87|70.594274
9|3|233|2|16|1||3|3|2|1||70.594274|64.87|70.594274
9|3|233|2|17|1||3|5|2|1||70.594274|64.87|70.594274
9|3|233|2|18|2|2||||||70.594274|64.87|70.594274
9|3|233|2|19|1||6|1|2|1||70.594274|64.87|70.594274
9|3|233|2|20|1||6|3|2|1||70.594274|64.87|70.594274
9|3|233|2|21|1||6|5|2|1||70.594274|64.87|70.594274
9|3|235|4|6|1||1|1||1||70.594274|68.39|70.594274
9|3|235|4|7|1||1|2||1||70.594274|68.39|70.594274
9|3|235|4|8|1||1|3||1||70.594274|68.39|70.594274
9|3|235|4|9|1||1|4||1||70.594274|68.39|70.594274
9|3|235|4|10|1||1|5||1||70.594274|68.39|70.594274
9|3|235|4|11|1||1|6||1||70.594274|68.39|70.594274
9|3|235|4|12|1||2|1||1||70.594274|68.39|70.594274
9|3|235|4|13|1||2|2||1||70.594274|68.39|70.594274
9|3|235|4|14|1||2|3||1||70.594274|68.39|70.594274
9|3|235|4|15|1||3|1|1|1||70.594274|68.39|70.594274
9|3|235|4|16|1||3|2|1|1||70.594274|68.39|70.594274
9|3|235|4|17|1||3|3|1|2|2|70.594274|68.39|70.594274
9|3|235|4|18|1||3|3|1|1||70.594274|68.39|70.594274
9|3|235|4|19|1||6|1|2|1||70.594274|68.39|70.594274
9|3|235|4|20|1||6|3|2|1||70.594274|68.39|70.594274
9|3|235|4|21|2|2||||||70.594274|68.39|70.594274
9|3|235|4|22|2|2||||||70.594274|68.39|70.594274
9|3|238|7|6|1||1|1||1||70.594274|53.24|70.594274
9|3|238|7|7|1||1|2||1||70.594274|53.24|70.594274
9|3|238|7|8|1||1|3||1||70.594274|53.24|70.594274
9|3|238|7|9|1||1|4||1||70.594274|53.24|70.594274
9|3|238|7|10|1||1|5||1||70.594274|53.24|70.594274
9|3|238|7|11|1||1|6||1||70.594274|53.24|70.594274
9|3|238|7|12|1||2|1||1||70.594274|53.24|70.594274
9|3|238|7|13|1||2|2||1||70.594274|53.24|70.594274
9|3|238|7|14|1||2|3||1||70.594274|53.24|70.594274
9|3|238|7|15|1||3|1|2|1||70.594274|53.24|70.594274
9|3|238|7|16|1||3|3|2|1||70.594274|53.24|70.594274
9|3|238|7|17|1||3|5|2|1||70.594274|53.24|70.594274
9|3|238|7|18|2|2||||||70.594274|53.24|70.594274
9|3|238|7|19|2|2||||||70.594274|53.24|70.594274
9|3|238|7|20|2|2||||||70.594274|53.24|70.594274
9|3|239|8|7|1||1|1||1||141.188548|129.74|70.594274
9|3|239|8|8|1||1|2||1||141.188548|129.74|70.594274
9|3|239|8|9|1||1|3||1||141.188548|129.74|70.594274
9|3|239|8|10|1||1|4||1||141.188548|129.74|70.594274
9|3|239|8|11|1||1|5||1||141.188548|129.74|70.594274
9|3|239|8|12|1||1|6||1||141.188548|129.74|70.594274
9|3|239|8|13|1||2|1||1||141.188548|129.74|70.594274
9|3|239|8|14|1||2|2||1||141.188548|129.74|70.594274
9|3|239|8|15|1||2|3||1||141.188548|129.74|70.594274
9|3|239|8|16|1||3|1|1|1||141.188548|129.74|70.594274
9|3|239|8|17|1||3|2|1|1||141.188548|129.74|70.594274
9|3|239|8|18|1||3|3|1|1||141.188548|129.74|70.594274
9|3|239|8|19|1||6|1|2|1||141.188548|129.74|70.594274
9|3|239|8|20|1||6|2|2|1||141.188548|129.74|70.594274
9|3|239|8|21|1||6|4|2|1||141.188548|129.74|70.594274
9|3|239|8|22|1||6|6|2|2|7|141.188548|129.74|70.594274
9|3|242|3|6|1||1|1||1||146.286056|144.89|146.286056
9|3|242|3|7|1||1|2||1||146.286056|144.89|146.286056
9|3|242|3|8|1||1|3||1||146.286056|144.89|146.286056
9|3|242|3|9|1||1|4||1||146.286056|144.89|146.286056
9|3|242|3|10|1||1|5||1||146.286056|144.89|146.286056
9|3|242|3|11|1||1|6||1||146.286056|144.89|146.286056
9|3|242|3|12|1||2|1||1||146.286056|144.89|146.286056
9|3|242|3|13|1||2|2||1||146.286056|144.89|146.286056
9|3|242|3|14|1||2|3||1||146.286056|144.89|146.286056
9|3|242|3|15|1||3|1|2|1||146.286056|144.89|146.286056
9|3|242|3|16|1||3|3|2|1||146.286056|144.89|146.286056
9|3|242|3|17|1||3|5|2|1||146.286056|144.89|146.286056
9|3|242|3|18|2|2||||||146.286056|144.89|146.286056
9|3|242|3|19|2|2||||||146.286056|144.89|146.286056
9|3|242|3|20|2|2||||||146.286056|144.89|146.286056
9|3|242|3|21|2|2||||||146.286056|144.89|146.286056
9|3|242|3|22|2|2||||||146.286056|144.89|146.286056
9|3|242|3|23|1||6|1|2|1||146.286056|144.89|146.286056
9|3|242|3|24|1||6|3|2|1||146.286056|144.89|146.286056
9|3|242|3|25|1||6|5|2|2|7|146.286056|144.89|146.286056
9|3|245|6|6|1||1|1||1||438.858169|680.83|146.286056
9|3|245|6|7|1||1|2||1||438.858169|680.83|146.286056
9|3|245|6|8|1||1|3||1||438.858169|680.83|146.286056
9|3|245|6|9|1||1|4||1||438.858169|680.83|146.286056
9|3|245|6|10|1||1|5||1||438.858169|680.83|146.286056
9|3|245|6|11|1||1|6||1||438.858169|680.83|146.286056
9|3|245|6|12|1||2|1||1||438.858169|680.83|146.286056
9|3|245|6|13|1||2|2||1||438.858169|680.83|146.286056
9|3|245|6|14|1||2|3||1||438.858169|680.83|146.286056
9|3|245|6|15|1||3|1|2|1||438.858169|680.83|146.286056
9|3|245|6|16|1||3|2|2|1||438.858169|680.83|146.286056
9|3|245|6|17|1||3|3|2|1||438.858169|680.83|146.286056
9|3|245|6|18|1||3|4|2|1||438.858169|680.83|146.286056
9|3|245|6|19|1||3|5|2|1||438.858169|680.83|146.286056
9|3|245|6|20|1||3|6|2|1||438.858169|680.83|146.286056
9|3|245|6|21|1||6|1|2|1||438.858169|680.83|146.286056
9|3|245|6|22|1||6|2|2|1||438.858169|680.83|146.286056
9|3|245|6|23|1||6|3|2|1||438.858169|680.83|146.286056
9|3|245|6|24|1||6|4|2|1||438.858169|680.83|146.286056
9|3|245|6|25|1||6|5|2|1||438.858169|680.83|146.286056
9|3|245|6|26|1||6|6|2|1||438.858169|680.83|146.286056
9|3|245|6|27|2|2||||||438.858169|680.83|146.286056
9|3|245|6|28|2|2||||||438.858169|680.83|146.286056
9|3|245|6|29|2|2||||||438.858169|680.83|146.286056
9|3|246|7|6|1||1|1||1||146.286056|217.14|146.286056
9|3|246|7|7|1||1|2||1||146.286056|217.14|146.286056
9|3|246|7|8|1||1|3||1||146.286056|217.14|146.286056
9|3|246|7|9|1||1|4||1||146.286056|217.14|146.286056
9|3|246|7|10|1||1|5||1||146.286056|217.14|146.286056
9|3|246|7|11|1||1|6||1||146.286056|217.14|146.286056
9|3|246|7|12|1||2|1||1||146.286056|217.14|146.286056
9|3|246|7|13|1||2|2||1||146.286056|217.14|146.286056
9|3|246|7|14|1||2|3||1||146.286056|217.14|146.286056
9|3|246|7|15|1||3|2|2|1||146.286056|217.14|146.286056
9|3|246|7|16|1||3|6|2|1||146.286056|217.14|146.286056
9|3|246|7|17|2|2||||||146.286056|217.14|146.286056
9|3|246|7|18|2|2||||||146.286056|217.14|146.286056
9|3|246|7|19|2|2||||||146.286056|217.14|146.286056
9|3|246|7|20|2|2||||||146.286056|217.14|146.286056
9|3|246|7|21|2|2||||||146.286056|217.14|146.286056
9|3|246|7|22|2|2||||||146.286056|217.14|146.286056
9|3|246|7|23|2|2||||||146.286056|217.14|146.286056
9|3|246|7|24|2|2||||||146.286056|217.14|146.286056
9|3|246|7|25|2|2||||||146.286056|217.14|146.286056
